"hs_system","hs_level","hs_code","isic_revision","isic_level","isic_code","source"
"HS Combined","HS6","846040","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846090","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846090","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846090","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846110","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846110","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846110","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846120","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846120","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846120","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846130","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846130","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846130","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846140","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846140","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846140","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846150","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846150","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846150","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846190","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846190","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846190","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846210","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846210","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846210","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846221","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846221","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846221","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846229","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846229","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846229","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846231","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846231","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846231","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846239","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846239","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846239","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846241","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846241","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846241","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846249","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846249","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846249","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846291","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846291","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846291","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846299","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846299","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846299","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846310","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846310","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846310","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846320","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846320","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846320","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846330","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846330","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846330","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846390","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846390","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846390","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846410","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846410","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846410","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846420","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846420","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846420","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846490","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846490","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846490","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846510","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846510","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846510","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846591","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846591","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846591","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846592","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846592","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846592","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846593","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846593","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846593","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846594","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846594","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846594","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846595","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846595","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846595","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846596","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846596","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846596","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846599","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846599","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846599","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846610","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846610","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846610","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846620","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846620","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846620","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846630","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846630","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846630","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846691","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846691","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846691","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846692","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846692","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846692","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846693","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846693","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846693","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846694","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846694","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846694","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846711","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846711","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846711","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846719","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846719","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846719","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846721","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846721","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846721","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846722","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846722","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846722","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846729","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846729","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846729","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846781","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846781","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846781","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846789","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846789","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846789","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846791","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846791","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846791","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846792","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846792","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846792","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846799","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846799","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846799","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846810","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846810","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846810","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846820","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846820","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846820","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846880","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846880","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846880","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846890","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846890","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846890","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846910","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846910","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846910","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846911","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846911","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846911","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846912","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846912","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846912","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846920","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846920","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846920","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846921","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846921","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846921","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846929","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846929","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846929","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846930","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846930","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846930","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846931","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846931","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846931","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846939","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846939","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846939","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847010","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847010","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847010","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847021","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847021","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847021","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847029","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847029","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847029","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847030","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847030","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847030","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847040","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847040","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847040","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847050","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847050","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847050","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847090","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847090","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847090","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847110","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847110","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847110","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847120","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847120","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847120","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847130","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847130","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847130","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847141","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847141","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847141","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847149","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847149","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847149","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847150","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847150","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847150","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847160","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847160","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847160","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847170","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847170","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847170","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847180","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847180","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847180","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847190","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847190","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847190","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847191","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847191","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847191","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847192","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847192","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847192","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847193","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847193","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847193","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847199","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847199","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847199","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847210","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847210","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847210","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847220","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847220","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847220","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847230","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847230","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847230","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847290","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847290","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847290","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847310","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847310","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847310","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847321","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847321","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847321","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847329","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847329","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847329","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847330","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847330","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847330","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847340","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847340","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847340","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847350","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847350","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847350","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847410","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847410","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847410","3","S","2924","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847420","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847420","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847420","3","S","2924","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847431","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847431","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847431","3","S","2924","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847432","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847432","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847432","3","S","2924","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847439","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847439","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847439","3","S","2924","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847480","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847480","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847480","3","S","2924","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847490","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847490","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847490","3","S","2924","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847510","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847510","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847510","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847520","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847520","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847520","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847521","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847521","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847521","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","847529","3","L","29","HS_Combined_ISIC_Rev3"
