"gb_year","gb_level","gb_code","isic_revision","isic_level","isic_code","source"
"2002","L","41","3","L","33","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","L","36","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","M","300","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","M","331","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","M","332","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","M","333","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","M","369","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","S","3000","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","S","3312","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","S","3313","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","S","3320","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","S","3330","GB_T_4754_2002_ISIC_Rev3"
"2002","L","41","3","S","3699","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","L","10","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","L","20","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","L","26","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","L","28","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","L","36","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","M","101","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","M","102","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","M","103","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","M","202","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","M","261","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","M","269","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","M","289","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","M","369","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","1010","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","1020","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","1030","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","1721","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","1722","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","1729","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","2029","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","2610","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","2695","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","2899","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","3691","GB_T_4754_2002_ISIC_Rev3"
"2002","L","42","3","S","3699","GB_T_4754_2002_ISIC_Rev3"
"2002","L","43","3","L","37","GB_T_4754_2002_ISIC_Rev3"
"2002","L","43","3","M","371","GB_T_4754_2002_ISIC_Rev3"
"2002","L","43","3","M","372","GB_T_4754_2002_ISIC_Rev3"
"2002","L","43","3","S","3710","GB_T_4754_2002_ISIC_Rev3"
"2002","L","43","3","S","3720","GB_T_4754_2002_ISIC_Rev3"
"2002","L","44","3","L","40","GB_T_4754_2002_ISIC_Rev3"
"2002","L","44","3","L","44","GB_T_4754_2002_ISIC_Rev3"
"2002","L","44","3","M","401","GB_T_4754_2002_ISIC_Rev3"
"2002","L","44","3","M","443","GB_T_4754_2002_ISIC_Rev3"
"2002","L","44","3","S","4010","GB_T_4754_2002_ISIC_Rev3"
"2002","L","44","3","S","4430","GB_T_4754_2002_ISIC_Rev3"
"2002","L","45","3","L","40","GB_T_4754_2002_ISIC_Rev3"
"2002","L","45","3","M","402","GB_T_4754_2002_ISIC_Rev3"
"2002","L","45","3","S","4020","GB_T_4754_2002_ISIC_Rev3"
"2002","L","46","3","L","41","GB_T_4754_2002_ISIC_Rev3"
"2002","L","46","3","M","410","GB_T_4754_2002_ISIC_Rev3"
"2002","L","46","3","S","4100","GB_T_4754_2002_ISIC_Rev3"
"2002","L","47","3","L","45","GB_T_4754_2002_ISIC_Rev3"
"2002","L","47","3","M","452","GB_T_4754_2002_ISIC_Rev3"
"2002","L","47","3","S","4520","GB_T_4754_2002_ISIC_Rev3"
"2002","L","48","3","L","45","GB_T_4754_2002_ISIC_Rev3"
"2002","L","48","3","M","453","GB_T_4754_2002_ISIC_Rev3"
"2002","L","48","3","S","4530","GB_T_4754_2002_ISIC_Rev3"
"2002","L","49","3","L","45","GB_T_4754_2002_ISIC_Rev3"
"2002","L","49","3","M","454","GB_T_4754_2002_ISIC_Rev3"
"2002","L","49","3","S","4540","GB_T_4754_2002_ISIC_Rev3"
"2002","L","50","3","L","45","GB_T_4754_2002_ISIC_Rev3"
"2002","L","50","3","M","451","GB_T_4754_2002_ISIC_Rev3"
"2002","L","50","3","M","452","GB_T_4754_2002_ISIC_Rev3"
"2002","L","50","3","M","455","GB_T_4754_2002_ISIC_Rev3"
"2002","L","50","3","S","4510","GB_T_4754_2002_ISIC_Rev3"
"2002","L","50","3","S","4520","GB_T_4754_2002_ISIC_Rev3"
"2002","L","50","3","S","4550","GB_T_4754_2002_ISIC_Rev3"
"2002","L","51","3","L","60","GB_T_4754_2002_ISIC_Rev3"
"2002","L","51","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","L","51","3","M","601","GB_T_4754_2002_ISIC_Rev3"
"2002","L","51","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","L","51","3","S","6010","GB_T_4754_2002_ISIC_Rev3"
"2002","L","51","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","L","52","3","L","60","GB_T_4754_2002_ISIC_Rev3"
"2002","L","52","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","L","52","3","M","602","GB_T_4754_2002_ISIC_Rev3"
"2002","L","52","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","L","52","3","S","6021","GB_T_4754_2002_ISIC_Rev3"
"2002","L","52","3","S","6023","GB_T_4754_2002_ISIC_Rev3"
"2002","L","52","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","L","53","3","L","60","GB_T_4754_2002_ISIC_Rev3"
"2002","L","53","3","L","61","GB_T_4754_2002_ISIC_Rev3"
"2002","L","53","3","M","602","GB_T_4754_2002_ISIC_Rev3"
"2002","L","53","3","M","612","GB_T_4754_2002_ISIC_Rev3"
"2002","L","53","3","S","6021","GB_T_4754_2002_ISIC_Rev3"
"2002","L","53","3","S","6022","GB_T_4754_2002_ISIC_Rev3"
"2002","L","53","3","S","6120","GB_T_4754_2002_ISIC_Rev3"
"2002","L","54","3","L","61","GB_T_4754_2002_ISIC_Rev3"
"2002","L","54","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","L","54","3","M","611","GB_T_4754_2002_ISIC_Rev3"
"2002","L","54","3","M","612","GB_T_4754_2002_ISIC_Rev3"
"2002","L","54","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","L","54","3","S","6110","GB_T_4754_2002_ISIC_Rev3"
"2002","L","54","3","S","6120","GB_T_4754_2002_ISIC_Rev3"
"2002","L","54","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","L","55","3","L","62","GB_T_4754_2002_ISIC_Rev3"
"2002","L","55","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","L","55","3","M","621","GB_T_4754_2002_ISIC_Rev3"
"2002","L","55","3","M","622","GB_T_4754_2002_ISIC_Rev3"
"2002","L","55","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","L","55","3","S","6210","GB_T_4754_2002_ISIC_Rev3"
"2002","L","55","3","S","6220","GB_T_4754_2002_ISIC_Rev3"
"2002","L","55","3","S","6303","GB_T_4754_2002_ISIC_Rev3"
"2002","L","56","3","L","60","GB_T_4754_2002_ISIC_Rev3"
"2002","L","56","3","M","603","GB_T_4754_2002_ISIC_Rev3"
"2002","L","56","3","S","6030","GB_T_4754_2002_ISIC_Rev3"
"2002","L","57","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","L","57","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","L","57","3","S","6301","GB_T_4754_2002_ISIC_Rev3"
"2002","L","57","3","S","6309","GB_T_4754_2002_ISIC_Rev3"
"2002","L","58","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","L","58","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","L","58","3","S","6302","GB_T_4754_2002_ISIC_Rev3"
"2002","L","59","3","L","64","GB_T_4754_2002_ISIC_Rev3"
"2002","L","59","3","M","641","GB_T_4754_2002_ISIC_Rev3"
"2002","L","59","3","S","6411","GB_T_4754_2002_ISIC_Rev3"
"2002","L","59","3","S","6412","GB_T_4754_2002_ISIC_Rev3"
"2002","L","60","3","L","54","GB_T_4754_2002_ISIC_Rev3"
"2002","L","60","3","L","64","GB_T_4754_2002_ISIC_Rev3"
"2002","L","60","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","L","60","3","M","542","GB_T_4754_2002_ISIC_Rev3"
"2002","L","60","3","M","642","GB_T_4754_2002_ISIC_Rev3"
"2002","L","60","3","M","724","GB_T_4754_2002_ISIC_Rev3"
"2002","L","60","3","S","5420","GB_T_4754_2002_ISIC_Rev3"
"2002","L","60","3","S","6420","GB_T_4754_2002_ISIC_Rev3"
"2002","L","60","3","S","7240","GB_T_4754_2002_ISIC_Rev3"
"2002","L","61","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","L","61","3","M","721","GB_T_4754_2002_ISIC_Rev3"
"2002","L","61","3","M","723","GB_T_4754_2002_ISIC_Rev3"
"2002","L","61","3","M","725","GB_T_4754_2002_ISIC_Rev3"
"2002","L","61","3","M","729","GB_T_4754_2002_ISIC_Rev3"
"2002","L","61","3","S","7210","GB_T_4754_2002_ISIC_Rev3"
"2002","L","61","3","S","7230","GB_T_4754_2002_ISIC_Rev3"
"2002","L","61","3","S","7250","GB_T_4754_2002_ISIC_Rev3"
"2002","L","61","3","S","7290","GB_T_4754_2002_ISIC_Rev3"
"2002","L","62","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","L","62","3","M","722","GB_T_4754_2002_ISIC_Rev3"
"2002","L","62","3","S","7220","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","L","51","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","M","511","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","M","512","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","M","513","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","M","514","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","M","515","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","M","519","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5110","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5121","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5122","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5131","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5139","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5141","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5142","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5143","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5149","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5150","GB_T_4754_2002_ISIC_Rev3"
"2002","L","63","3","S","5190","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","L","50","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","M","501","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","M","503","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","M","504","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","M","505","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","M","521","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","M","522","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","M","523","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","M","524","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","M","525","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5010","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5030","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5040","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5050","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5211","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5219","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5220","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5231","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5232","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5233","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5234","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5239","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5240","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5251","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5252","GB_T_4754_2002_ISIC_Rev3"
"2002","L","65","3","S","5259","GB_T_4754_2002_ISIC_Rev3"
"2002","L","66","3","L","55","GB_T_4754_2002_ISIC_Rev3"
"2002","L","66","3","M","551","GB_T_4754_2002_ISIC_Rev3"
"2002","L","66","3","S","5510","GB_T_4754_2002_ISIC_Rev3"
"2002","L","67","3","L","55","GB_T_4754_2002_ISIC_Rev3"
"2002","L","67","3","M","552","GB_T_4754_2002_ISIC_Rev3"
"2002","L","67","3","S","5520","GB_T_4754_2002_ISIC_Rev3"
"2002","L","68","3","L","65","GB_T_4754_2002_ISIC_Rev3"
"2002","L","68","3","M","651","GB_T_4754_2002_ISIC_Rev3"
"2002","L","68","3","M","659","GB_T_4754_2002_ISIC_Rev3"
"2002","L","68","3","S","6511","GB_T_4754_2002_ISIC_Rev3"
"2002","L","68","3","S","6519","GB_T_4754_2002_ISIC_Rev3"
"2002","L","68","3","S","6592","GB_T_4754_2002_ISIC_Rev3"
"2002","L","69","3","L","65","GB_T_4754_2002_ISIC_Rev3"
"2002","L","69","3","L","67","GB_T_4754_2002_ISIC_Rev3"
"2002","L","69","3","M","659","GB_T_4754_2002_ISIC_Rev3"
"2002","L","69","3","M","671","GB_T_4754_2002_ISIC_Rev3"
"2002","L","69","3","S","6599","GB_T_4754_2002_ISIC_Rev3"
"2002","L","69","3","S","6711","GB_T_4754_2002_ISIC_Rev3"
"2002","L","69","3","S","6712","GB_T_4754_2002_ISIC_Rev3"
"2002","L","69","3","S","6719","GB_T_4754_2002_ISIC_Rev3"
"2002","L","70","3","L","66","GB_T_4754_2002_ISIC_Rev3"
"2002","L","70","3","L","67","GB_T_4754_2002_ISIC_Rev3"
"2002","L","70","3","M","660","GB_T_4754_2002_ISIC_Rev3"
"2002","L","70","3","M","672","GB_T_4754_2002_ISIC_Rev3"
"2002","L","70","3","S","6601","GB_T_4754_2002_ISIC_Rev3"
"2002","L","70","3","S","6602","GB_T_4754_2002_ISIC_Rev3"
"2002","L","70","3","S","6603","GB_T_4754_2002_ISIC_Rev3"
"2002","L","70","3","S","6720","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","L","65","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","L","67","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","M","651","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","M","659","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","M","671","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","S","6519","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","S","6591","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","S","6592","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","S","6712","GB_T_4754_2002_ISIC_Rev3"
"2002","L","71","3","S","6719","GB_T_4754_2002_ISIC_Rev3"
"2002","L","72","3","L","70","GB_T_4754_2002_ISIC_Rev3"
"2002","L","72","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","L","72","3","M","701","GB_T_4754_2002_ISIC_Rev3"
"2002","L","72","3","M","722","GB_T_4754_2002_ISIC_Rev3"
"2002","L","72","3","S","7010","GB_T_4754_2002_ISIC_Rev3"
"2002","L","72","3","S","7220","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","L","71","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","M","711","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","M","712","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","M","713","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","S","7111","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","S","7112","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","S","7113","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","S","7121","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","S","7122","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","S","7123","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","S","7129","GB_T_4754_2002_ISIC_Rev3"
"2002","L","73","3","S","7130","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","L","63","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","L","74","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","L","75","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","M","630","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","M","741","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","M","743","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","M","749","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","M","759","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","6304","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","7411","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","7412","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","7413","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","7414","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","7430","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","7491","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","7495","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","7499","GB_T_4754_2002_ISIC_Rev3"
"2002","L","74","3","S","7592","GB_T_4754_2002_ISIC_Rev3"
"2002","L","75","3","L","73","GB_T_4754_2002_ISIC_Rev3"
"2002","L","75","3","M","731","GB_T_4754_2002_ISIC_Rev3"
"2002","L","75","3","M","732","GB_T_4754_2002_ISIC_Rev3"
"2002","L","75","3","S","7310","GB_T_4754_2002_ISIC_Rev3"
"2002","L","75","3","S","7320","GB_T_4754_2002_ISIC_Rev3"
"2002","L","76","3","L","74","GB_T_4754_2002_ISIC_Rev3"
"2002","L","76","3","M","742","GB_T_4754_2002_ISIC_Rev3"
"2002","L","76","3","S","7421","GB_T_4754_2002_ISIC_Rev3"
"2002","L","76","3","S","7422","GB_T_4754_2002_ISIC_Rev3"
"2002","L","77","3","L","74","GB_T_4754_2002_ISIC_Rev3"
"2002","L","77","3","M","741","GB_T_4754_2002_ISIC_Rev3"
"2002","L","77","3","S","7414","GB_T_4754_2002_ISIC_Rev3"
"2002","L","78","3","L","74","GB_T_4754_2002_ISIC_Rev3"
"2002","L","78","3","M","742","GB_T_4754_2002_ISIC_Rev3"
"2002","L","78","3","S","7421","GB_T_4754_2002_ISIC_Rev3"
"2002","L","79","3","L","41","GB_T_4754_2002_ISIC_Rev3"
"2002","L","79","3","M","410","GB_T_4754_2002_ISIC_Rev3"
"2002","L","79","3","S","4100","GB_T_4754_2002_ISIC_Rev3"
"2002","L","80","3","L","75","GB_T_4754_2002_ISIC_Rev3"
"2002","L","80","3","L","90","GB_T_4754_2002_ISIC_Rev3"
"2002","L","80","3","L","92","GB_T_4754_2002_ISIC_Rev3"
"2002","L","80","3","M","751","GB_T_4754_2002_ISIC_Rev3"
"2002","L","80","3","M","900","GB_T_4754_2002_ISIC_Rev3"
"2002","L","80","3","M","923","GB_T_4754_2002_ISIC_Rev3"
"2002","L","80","3","S","7512","GB_T_4754_2002_ISIC_Rev3"
"2002","L","80","3","S","9000","GB_T_4754_2002_ISIC_Rev3"
"2002","L","80","3","S","9233","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","L","01","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","L","45","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","L","75","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","L","92","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","M","014","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","M","452","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","M","751","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","M","923","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","S","0140","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","S","4520","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","S","7512","GB_T_4754_2002_ISIC_Rev3"
"2002","L","81","3","S","9233","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","L","74","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","L","85","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","L","93","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","L","95","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","M","749","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","M","853","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","M","930","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","M","950","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","S","7494","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","S","8532","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","S","9301","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","S","9302","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","S","9303","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","S","9309","GB_T_4754_2002_ISIC_Rev3"
"2002","L","82","3","S","9500","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","L","50","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","L","52","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","L","72","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","L","74","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","L","93","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","M","502","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","M","526","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","M","725","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","M","749","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","M","930","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","S","5020","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","S","5260","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","S","7250","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","S","7493","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","S","9301","GB_T_4754_2002_ISIC_Rev3"
"2002","L","83","3","S","9309","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","L","75","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","L","80","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","M","752","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","M","801","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","M","802","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","M","803","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","M","809","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","S","7523","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","S","8010","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","S","8021","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","S","8022","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","S","8030","GB_T_4754_2002_ISIC_Rev3"
"2002","L","84","3","S","8090","GB_T_4754_2002_ISIC_Rev3"
"2002","L","85","3","L","85","GB_T_4754_2002_ISIC_Rev3"
"2002","L","85","3","M","851","GB_T_4754_2002_ISIC_Rev3"
"2002","L","85","3","S","8511","GB_T_4754_2002_ISIC_Rev3"
"2002","L","85","3","S","8512","GB_T_4754_2002_ISIC_Rev3"
"2002","L","85","3","S","8513","GB_T_4754_2002_ISIC_Rev3"
"2002","L","85","3","S","8514","GB_T_4754_2002_ISIC_Rev3"
"2002","L","85","3","S","8515","GB_T_4754_2002_ISIC_Rev3"
"2002","L","85","3","S","8519","GB_T_4754_2002_ISIC_Rev3"
"2002","L","86","3","L","75","GB_T_4754_2002_ISIC_Rev3"
"2002","L","86","3","M","753","GB_T_4754_2002_ISIC_Rev3"
"2002","L","86","3","S","7530","GB_T_4754_2002_ISIC_Rev3"
"2002","L","87","3","L","85","GB_T_4754_2002_ISIC_Rev3"
"2002","L","87","3","M","853","GB_T_4754_2002_ISIC_Rev3"
"2002","L","87","3","S","8531","GB_T_4754_2002_ISIC_Rev3"
"2002","L","87","3","S","8532","GB_T_4754_2002_ISIC_Rev3"
"2002","L","88","3","L","22","GB_T_4754_2002_ISIC_Rev3"
"2002","L","88","3","L","92","GB_T_4754_2002_ISIC_Rev3"
"2002","L","88","3","M","221","GB_T_4754_2002_ISIC_Rev3"
"2002","L","88","3","M","922","GB_T_4754_2002_ISIC_Rev3"
"2002","L","88","3","S","2211","GB_T_4754_2002_ISIC_Rev3"
"2002","L","88","3","S","2212","GB_T_4754_2002_ISIC_Rev3"
"2002","L","88","3","S","2213","GB_T_4754_2002_ISIC_Rev3"
"2002","L","88","3","S","2219","GB_T_4754_2002_ISIC_Rev3"
"2002","L","88","3","S","9220","GB_T_4754_2002_ISIC_Rev3"
"2002","L","89","3","L","92","GB_T_4754_2002_ISIC_Rev3"
"2002","L","89","3","M","921","GB_T_4754_2002_ISIC_Rev3"
"2002","L","89","3","M","924","GB_T_4754_2002_ISIC_Rev3"
"2002","L","89","3","S","9211","GB_T_4754_2002_ISIC_Rev3"
"2002","L","89","3","S","9212","GB_T_4754_2002_ISIC_Rev3"
"2002","L","89","3","S","9213","GB_T_4754_2002_ISIC_Rev3"
"2002","L","89","3","S","9249","GB_T_4754_2002_ISIC_Rev3"
"2002","L","90","3","L","74","GB_T_4754_2002_ISIC_Rev3"
"2002","L","90","3","L","92","GB_T_4754_2002_ISIC_Rev3"
"2002","L","90","3","M","749","GB_T_4754_2002_ISIC_Rev3"
"2002","L","90","3","M","921","GB_T_4754_2002_ISIC_Rev3"
"2002","L","90","3","M","923","GB_T_4754_2002_ISIC_Rev3"
"2002","L","90","3","S","7499","GB_T_4754_2002_ISIC_Rev3"
